SMILES,InChI,logS,source
N2(C(=O)COC(=O)c1ccccc1)CCC2,"InChI=1S/C12H13NO3/c14-11(13-7-4-8-13)9-16-12(15)10-5-2-1-3-6-10/h1-3,5-6H,4,7-9H2",-1.609,ONES
c1(ccccc1)C(=O)OCC(=O)N(CCO)CCO,"InChI=1S/C13H17NO5/c15-8-6-14(7-9-16)12(17)10-19-13(18)11-4-2-1-3-5-11/h1-5,15-16H,6-10H2",0.43,ONES
N(C(=O)COC(=O)c1ccccc1)(CC(O)C)CC(O)C,"InChI=1S/C15H21NO5/c1-11(17)8-16(9-12(2)18)14(19)10-21-15(20)13-6-4-3-5-7-13/h3-7,11-12,17-18H,8-10H2,1-2H3",-1.178,ONES
c1(ccccc1)C(=O)OCC(=O)N(CCOC)CCOC,"InChI=1S/C15H21NO5/c1-19-10-8-16(9-11-20-2)14(17)12-21-15(18)13-6-4-3-5-7-13/h3-7H,8-12H2,1-2H3",-1.5730000000000002,ONES
N(C(=O)COC(=O)c1ccccc1)(CC(C)C)CC(C)C,"InChI=1S/C17H25NO3/c1-13(2)10-18(11-14(3)4)16(19)12-21-17(20)15-8-6-5-7-9-15/h5-9,13-14H,10-12H2,1-4H3",-3.5610000000000004,ONES
N(C1CCCCC1)(C(=O)COC(=O)c2ccccc2)C,"InChI=1S/C16H21NO3/c1-17(14-10-6-3-7-11-14)15(18)12-20-16(19)13-8-4-2-5-9-13/h2,4-5,8-9,14H,3,6-7,10-12H2,1H3",-3.2939999999999996,ONES
c1(ccccc1)C(=O)OCC(=O)NC2CCCCC2,"InChI=1S/C15H19NO3/c17-14(16-13-9-5-2-6-10-13)11-19-15(18)12-7-3-1-4-8-12/h1,3-4,7-8,13H,2,5-6,9-11H2,(H,16,17)",-3.8990000019999997,ONES
c1(ccccc1)C(=O)OCC(=O)N(CC=C)CC=C,"InChI=1S/C15H17NO3/c1-3-10-16(11-4-2)14(17)12-19-15(18)13-8-6-5-7-9-13/h3-9H,1-2,10-12H2",-2.563,ONES
C(=O)(N(C(C)C)C(C)C)COC(=O)c1ccccc1,"InChI=1S/C15H21NO3/c1-11(2)16(12(3)4)14(17)10-19-15(18)13-8-6-5-7-9-13/h5-9,11-12H,10H2,1-4H3",-3.341,ONES
c1(ccccc1)C(=O)OCC(=O)N(CCCC)CCCC,"InChI=1S/C17H25NO3/c1-3-5-12-18(13-6-4-2)16(19)14-21-17(20)15-10-8-7-9-11-15/h7-11H,3-6,12-14H2,1-2H3",-3.5610000000000004,ONES
N(C1CCCCC1)(C2CCCCC2)C(=O)COC(=O)c3ccccc3,"InChI=1S/C21H29NO3/c23-20(16-25-21(24)17-10-4-1-5-11-17)22(18-12-6-2-7-13-18)19-14-8-3-9-15-19/h1,4-5,10-11,18-19H,2-3,6-9,12-16H2",-5.058999984,ONES
c1(ccccc1)C(=O)OCC(=O)N(CCC)CCC,"InChI=1S/C15H21NO3/c1-3-10-16(11-4-2)14(17)12-19-15(18)13-8-6-5-7-9-13/h5-9H,3-4,10-12H2,1-2H3",-2.379,ONES
c1(ccccc1)C(=O)OCC(=O)N(CCO)CC,"InChI=1S/C13H17NO4/c1-2-14(8-9-15)12(16)10-18-13(17)11-6-4-3-5-7-11/h3-7,15H,2,8-10H2,1H3",-1.367,ONES
C(NC(=O)COC(=O)c1ccccc1)(C)(C)C,"InChI=1S/C13H17NO3/c1-13(2,3)14-11(15)9-17-12(16)10-7-5-4-6-8-10/h4-8H,9H2,1-3H3,(H,14,15)",-2.866,ONES
c1(ccccc1)C(=O)OCC(=O)NC(C(=O)N)C,"InChI=1S/C12H14N2O4/c1-8(11(13)16)14-10(15)7-18-12(17)9-5-3-2-4-6-9/h2-6,8H,7H2,1H3,(H2,13,16)(H,14,15)",-2.717,ONES
c1(ccccc1)C(=O)OCC(=O)N(CC(=O)N)C,"InChI=1S/C12H14N2O4/c1-14(7-10(13)15)11(16)8-18-12(17)9-5-3-2-4-6-9/h2-6H,7-8H2,1H3,(H2,13,15)",-0.9179999999999999,ONES
c1(ccccc1)C(=O)OCC(=O)NCC(=O)N,"InChI=1S/C11H12N2O4/c12-9(14)6-13-10(15)7-17-11(16)8-4-2-1-3-5-8/h1-5H,6-7H2,(H2,12,14)(H,13,15)",-1.4980000000000002,ONES
c1(ccccc1)C(=O)OCC(=O)N(CC(=O)OCC)C,"InChI=1S/C14H17NO5/c1-3-19-13(17)9-15(2)12(16)10-20-14(18)11-7-5-4-6-8-11/h4-8H,3,9-10H2,1-2H3",-1.6680000000000001,ONES
C(NC(=O)COC(=O)c1ccccc1)(CO)(CO)CO,"InChI=1S/C13H17NO6/c15-7-13(8-16,9-17)14-11(18)6-20-12(19)10-4-2-1-3-5-10/h1-5,15-17H,6-9H2,(H,14,18)",-1.268,ONES
c1(ccccc1)C(=O)OCC(=O)NC(C)C,"InChI=1S/C12H15NO3/c1-9(2)13-11(14)8-16-12(15)10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,14)",-2.7319999999999998,ONES
C1(C(C(OC(C1OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,"InChI=1S/C16H22O11/c1-7(17)22-6-12-13(23-8(2)18)14(24-9(3)19)15(25-10(4)20)16(27-12)26-11(5)21/h12-16H,6H2,1-5H3",-2.647,ONES
O=C3N(C(=O)C(c1ccccc1)(c2ccccc2)N3)COC(=O)CCCC,"InChI=1S/C21H22N2O4/c1-2-3-14-18(24)27-15-23-19(25)21(22-20(23)26,16-10-6-4-7-11-16)17-12-8-5-9-13-17/h4-13H,2-3,14-15H2,1H3,(H,22,26)",-5.885999859,ONES
O=C3N(C(=O)C(c1ccccc1)(c2ccccc2)N3)COC(=O)CCCC,"InChI=1S/C21H22N2O4/c1-2-3-14-18(24)27-15-23-19(25)21(22-20(23)26,16-10-6-4-7-11-16)17-12-8-5-9-13-17/h4-13H,2-3,14-15H2,1H3,(H,22,26)",-4.680000006,ONES
C(COC(=O)C)(COC(=O)C)(COC(=O)C)COC(=O)C,"InChI=1S/C13H20O8/c1-9(14)18-5-13(6-19-10(2)15,7-20-11(3)16)8-21-12(4)17/h5-8H2,1-4H3",-1.569,ONES
c1(c(no[n+]1[O-])C(=O)c2occc2)C(=O)c3occc3,InChI=1S/C12H6N2O6/c15-11(7-3-1-5-18-7)9-10(14(17)20-13-9)12(16)8-4-2-6-19-8/h1-6H,-3.846999999,ONES
C21C(C(OC1OC(O2)(C)C)C3OC(OC3)(C)C)OC(=O)C,"InChI=1S/C14H22O7/c1-7(15)17-10-9(8-6-16-13(2,3)19-8)18-12-11(10)20-14(4,5)21-12/h8-12H,6H2,1-5H3",-1.5230000000000001,ONES
CN1C(=O)C(N(C1=O)CC(=O)O)Cc2ccc(cc2)O,"InChI=1S/C13H14N2O5/c1-14-12(19)10(15(13(14)20)7-11(17)18)6-8-2-4-9(16)5-3-8/h2-5,10,16H,6-7H2,1H3,(H,17,18)",-0.045,ONES
FC32C(C1C(C(C(C1)C)(OC(=O)C)C(=O)CO)(CC2O)C)CCC4=CC(=O)C=CC43C,"InChI=1S/C24H31FO6/c1-13-9-18-17-6-5-15-10-16(28)7-8-21(15,3)23(17,25)19(29)11-22(18,4)24(13,20(30)12-26)31-14(2)27/h7-8,10,13,17-19,26,29H,5-6,9,11-12H2,1-4H3",-4.900000004,ONES
FC32C(C1C(C(C(C1)C)(OC(=O)CCCC)C(=O)CO)(CC2O)C)CCC4=CC(=O)C=CC43C,"InChI=1S/C27H37FO6/c1-5-6-7-23(33)34-27(22(32)15-29)16(2)12-20-19-9-8-17-13-18(30)10-11-24(17,3)26(19,28)21(31)14-25(20,27)4/h10-11,13,16,19-21,29,31H,5-9,12,14-15H2,1-4H3",-4.71,ONES
FC(F)(F)c1cc(c(cc1)NC(C(C)C)C(=O)OC(c2cc(ccc2)Oc3ccccc3)C#N)Cl,"InChI=1S/C26H22ClF3N2O3/c1-16(2)24(32-22-12-11-18(14-21(22)27)26(28,29)30)25(33)35-23(15-31)17-7-6-10-20(13-17)34-19-8-4-3-5-9-19/h3-14,16,23-24,32H,1-2H3",-8.0,ONES
FC(F)Oc1ccc(cc1)C(C(C)C)C(=O)OC(c2cc(ccc2)Oc3ccccc3)C#N,"InChI=1S/C26H23F2NO4/c1-17(2)24(18-11-13-21(14-12-18)32-26(27)28)25(30)33-23(16-29)19-7-6-10-22(15-19)31-20-8-4-3-5-9-20/h3-15,17,23-24,26H,1-2H3",-6.879998926,ONES
BrC(=CC1C(C1C(=O)OC(c2cc(ccc2)Oc3ccccc3)C#N)(C)C)Br,"InChI=1S/C22H19Br2NO3/c1-22(2)17(12-19(23)24)20(22)21(26)28-18(13-25)14-7-6-10-16(11-14)27-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3",-8.400007822000001,ONES
ClC(=CC1C(C1C(=O)OC(c2cc(ccc2)Oc3ccccc3)C#N)(C)C)Cl,"InChI=1S/C22H19Cl2NO3/c1-22(2)17(12-19(23)24)20(22)21(26)28-18(13-25)14-7-6-10-16(11-14)27-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3",-8.019996628,ONES
Fc1c(cc(cc1)C(OC(=O)C2C(C2C=C(Cl)Cl)(C)C)C#N)Oc3ccccc3,"InChI=1S/C22H18Cl2FNO3/c1-22(2)15(11-19(23)24)20(22)21(27)29-18(12-26)13-8-9-16(25)17(10-13)28-14-6-4-3-5-7-14/h3-11,15,18,20H,1-2H3",-7.33999828,ONES
CN\1CCN(/C1=N\C#N)Cc2ccc(nc2)Cl,"InChI=1S/C11H12ClN5/c1-16-4-5-17(11(16)15-8-13)7-9-2-3-10(12)14-6-9/h2-3,6H,4-5,7H2,1H3/b15-11-",-2.133,ONES
N1(C(=NC#N)NCC1)Cc2cnc(cc2)Cl,"InChI=1S/C10H10ClN5/c11-9-2-1-8(5-14-9)6-16-4-3-13-10(16)15-7-12/h1-2,5H,3-4,6H2,(H,13,15)",-2.6319999999999997,ONES
c31c(c(nn1-c2ccccc2)C(C(CO)O)O)nc4c(n3)cccc4,"InChI=1S/C18H16N4O3/c23-10-14(24)17(25)15-16-18(20-13-9-5-4-8-12(13)19-16)22(21-15)11-6-2-1-3-7-11/h1-9,14,17,23-25H,10H2",-3.1289999999999996,ONES
N1(C(=O)C(=C(N1C)C)NC(=O)NCC)c2ccccc2,"InChI=1S/C14H18N4O2/c1-4-15-14(20)16-12-10(2)17(3)18(13(12)19)11-8-6-5-7-9-11/h5-9H,4H2,1-3H3,(H2,15,16,20)",-1.8259999999999998,ONES
N1(C(=O)C(=C(N1C)C)NC(=O)Nc2ccccc2)c3ccccc3,"InChI=1S/C18H18N4O2/c1-13-16(20-18(24)19-14-9-5-3-6-10-14)17(23)22(21(13)2)15-11-7-4-8-12-15/h3-12H,1-2H3,(H2,19,20,24)",-2.3040000000000003,ONES
P(=O)(SCCSCC)(OCC)OCC,"InChI=1S/C8H19O3PS2/c1-4-10-12(9,11-5-2)14-8-7-13-6-3/h4-8H2,1-3H3",-2.1109999999999998,ONES
Fc1c(cccc1)C(O)(Cn2ncnc2)c3ccc(cc3)F,"InChI=1S/C16H13F2N3O/c17-13-7-5-12(6-8-13)16(22,9-21-11-19-10-20-21)14-3-1-2-4-15(14)18/h1-8,10-11,22H,9H2",-3.37,ONES
c1(c(cccc1)OC)CC(NC(Cc2c(cccc2)OC)C)C,"InChI=1S/C20H27NO2/c1-15(13-17-9-5-7-11-19(17)22-3)21-16(2)14-18-10-6-8-12-20(18)23-4/h5-12,15-16,21H,13-14H2,1-4H3",-2.002,ONES
CC(Cc1cccc(c1)OC)NC(C)Cc2ccccc2OC,"InChI=1S/C20H27NO2/c1-15(12-17-8-7-10-19(14-17)22-3)21-16(2)13-18-9-5-6-11-20(18)23-4/h5-11,14-16,21H,12-13H2,1-4H3",-3.0,ONES
n1(c(cnc1C)[N+](=O)[O-])CC(O)C,"InChI=1S/C7H11N3O3/c1-5(11)4-9-6(2)8-3-7(9)10(12)13/h3,5,11H,4H2,1-2H3",-0.737,ONES
C1(C(=O)N(C(=O)NC1=O)CC(CO)O)(c2ccccc2)CC,"InChI=1S/C15H18N2O5/c1-2-15(10-6-4-3-5-7-10)12(20)16-14(22)17(13(15)21)8-11(19)9-18/h3-7,11,18-19H,2,8-9H2,1H3,(H,16,20,22)",-1.787,ONES
c21c(ccc(c1cccc2)Cl)C(CN3CCCCC3)O,"InChI=1S/C17H20ClNO/c18-16-9-8-15(13-6-2-3-7-14(13)16)17(20)12-19-10-4-1-5-11-19/h2-3,6-9,17,20H,1,4-5,10-12H2",-1.545,ONES
c21c(ccc(c1cccc2)Cl)C(CN(C)C)O,"InChI=1S/C14H16ClNO/c1-16(2)9-14(17)12-7-8-13(15)11-6-4-3-5-10(11)12/h3-8,14,17H,9H2,1-2H3",-1.224,ONES
Clc1ccc(cc1)OC(n2ncnc2)C(=O)C(C)(C)C,"InChI=1S/C14H16ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,13H,1-3H3",-3.609999999,ONES
c1(ccc(cc1)OCC)N(C(=O)N)CC,"InChI=1S/C11H16N2O2/c1-3-13(11(12)14)9-5-7-10(8-6-9)15-4-2/h5-8H,3-4H2,1-2H3,(H2,12,14)",-1.854,ONES
c1(ccc(cc1)OCC)N(C(=O)N)C,"InChI=1S/C10H14N2O2/c1-3-14-9-6-4-8(5-7-9)12(2)10(11)13/h4-7H,3H2,1-2H3,(H2,11,13)",-1.6580000000000001,ONES
CCc1c(c(nc2c1cccc2)CN)C,"InChI=1S/C13H16N2/c1-3-10-9(2)13(8-14)15-12-7-5-4-6-11(10)12/h4-7H,3,8,14H2,1-2H3",-1.479,ONES
C2(c1ccccc1)(CCN(CC2)CCCC(=O)c3ccc(cc3)F)O,"InChI=1S/C21H24FNO2/c22-19-10-8-17(9-11-19)20(24)7-4-14-23-15-12-21(25,13-16-23)18-5-2-1-3-6-18/h1-3,5-6,8-11,25H,4,7,12-16H2",-2.8710000000000004,ONES
C2(c1ccc(cc1)F)(CCN(CC2)CCCC(=O)c3ccc(cc3)F)O,"InChI=1S/C21H23F2NO2/c22-18-7-3-16(4-8-18)20(25)2-1-13-24-14-11-21(26,12-15-24)17-5-9-19(23)10-6-17/h3-10,26H,1-2,11-15H2",-2.83,ONES
C2(c1ccc(cc1)C)(CCN(CC2)CCCC(=O)c3ccc(cc3)F)O,"InChI=1S/C22H26FNO2/c1-17-4-8-19(9-5-17)22(26)12-15-24(16-13-22)14-2-3-21(25)18-6-10-20(23)11-7-18/h4-11,26H,2-3,12-16H2,1H3",-4.347000005,ONES
c1(cc(c(cc1)O)C)C(=O)CC(C)C,"InChI=1S/C12H16O2/c1-8(2)6-12(14)10-4-5-11(13)9(3)7-10/h4-5,7-8,13H,6H2,1-3H3",-1.983,ONES
c1(ccc(cc1)OC)N(C(=O)N)C,"InChI=1S/C9H12N2O2/c1-11(9(10)12)7-3-5-8(13-2)6-4-7/h3-6H,1-2H3,(H2,10,12)",-1.161,ONES
C(C(c1ccccc1)O)(c2ccc(cc2)OC)O,"InChI=1S/C15H16O3/c1-18-13-9-7-12(8-10-13)15(17)14(16)11-5-3-2-4-6-11/h2-10,14-17H,1H3",-1.3880000000000001,ONES
C(=O)(N1C(=O)CCCCC1)c2ccccc2,"InChI=1S/C13H15NO2/c15-12-9-5-2-6-10-14(12)13(16)11-7-3-1-4-8-11/h1,3-4,7-8H,2,5-6,9-10H2",-2.167,ONES
Fc1ccc(cc1)CCl,"InChI=1S/C7H6ClF/c8-5-6-1-3-7(9)4-2-6/h1-4H,5H2",-2.54,ONES
CC(Sc1ccccc1)S(=O)(=O)O,"InChI=1S/C8H10O3S2/c1-7(13(9,10)11)12-8-5-3-2-4-6-8/h2-7H,1H3,(H,9,10,11)",-0.493,ONES
c1(c(cccc1)CC=C)OCC(CNC(C)C)O,"InChI=1S/C15H23NO2/c1-4-7-13-8-5-6-9-15(13)18-11-14(17)10-16-12(2)3/h4-6,8-9,12,14,16-17H,1,7,10-11H2,2-3H3",-2.88,ONES
c1ccc2c(c1)c(c3c(cccc3n2)C(F)(F)F)N,"InChI=1S/C14H9F3N2/c15-14(16,17)9-5-3-7-11-12(9)13(18)8-4-1-2-6-10(8)19-11/h1-7H,(H2,18,19)",-2.475,ONES
N1(C(C(=O)O)CCC1=O)CN2C(C(=O)O)CCC2=O,"InChI=1S/C11H14N2O6/c14-8-3-1-6(10(16)17)12(8)5-13-7(11(18)19)2-4-9(13)15/h6-7H,1-5H2,(H,16,17)(H,18,19)",-1.305,ONES
N1(C(=O)NC(=O)C(=C1)F)Cc2c(cc(cc2)Cl)Cl,"InChI=1S/C11H7Cl2FN2O2/c12-7-2-1-6(8(13)3-7)4-16-5-9(14)10(17)15-11(16)18/h1-3,5H,4H2,(H,15,17,18)",-3.9439999980000002,ONES
C2(N(CC(NC(C(=O)OCC)CCc1ccccc1)C)CCC2)C(=O)O,"InChI=1S/C20H30N2O4/c1-3-26-20(25)17(12-11-16-8-5-4-6-9-16)21-15(2)14-22-13-7-10-18(22)19(23)24/h4-6,8-9,15,17-18,21H,3,7,10-14H2,1-2H3,(H,23,24)",-1.237,ONES
C(N1CCN(CC1)Cc2cc(ccc2)C)(c3ccc(cc3)Cl)c4ccccc4,"InChI=1S/C25H27ClN2/c1-20-6-5-7-21(18-20)19-27-14-16-28(17-15-27)25(22-8-3-2-4-9-22)23-10-12-24(26)13-11-23/h2-13,18,25H,14-17,19H2,1H3",-4.631000007,ONES
Clc1ccc(cc1)CN(C2CCCC2)C(=O)Nc3ccccc3,"InChI=1S/C19H21ClN2O/c20-16-12-10-15(11-13-16)14-22(18-8-4-5-9-18)19(23)21-17-6-2-1-3-7-17/h1-3,6-7,10-13,18H,4-5,8-9,14H2,(H,21,23)",-5.909999919,ONES
N1(C(=O)NC(=O)C(=C1)F)Cc2ccc(cc2)Cl,"InChI=1S/C11H8ClFN2O2/c12-8-3-1-7(2-4-8)5-15-6-9(13)10(16)14-11(15)17/h1-4,6H,5H2,(H,14,16,17)",-3.4940000010000003,ONES
Clc1c(ccc(c1)Cl)C2(OC(CO2)CCC)Cn3ncnc3,"InChI=1S/C15H17Cl2N3O2/c1-2-3-12-7-21-15(22-12,8-20-10-18-9-19-20)13-5-4-11(16)6-14(13)17/h4-6,9-10,12H,2-3,7-8H2,1H3",-3.49,ONES
N4(P(=O)(Cc1ccc(cc1)-c2sc3c(n2)cccc3)OCC)C(=O)CCC4,"InChI=1S/C20H21N2O3PS/c1-2-25-26(24,22-13-5-8-19(22)23)14-15-9-11-16(12-10-15)20-21-17-6-3-4-7-18(17)27-20/h3-4,6-7,9-12H,2,5,8,13-14H2,1H3",-3.728,ONES
N1(C(CCC1)C(=O)O)C(=O)C(NC(C(=O)OCC)CCc2ccccc2)C,"InChI=1S/C20H28N2O5/c1-3-27-20(26)16(12-11-15-8-5-4-6-9-15)21-14(2)18(23)22-13-7-10-17(22)19(24)25/h4-6,8-9,14,16-17,21H,3,7,10-13H2,1-2H3,(H,24,25)",-1.177,ONES
ClC(Cl)(Cl)C2OC1OC(C(C1O2)O)C(O)CO,"InChI=1S/C8H11Cl3O6/c9-8(10,11)7-16-5-3(14)4(2(13)1-12)15-6(5)17-7/h2-7,12-14H,1H2",-1.84,ONES
S(=O)(=O)(C(S(=O)(=O)CCCC)S(=O)(=O)CCCC)CCCC,"InChI=1S/C13H28O6S3/c1-4-7-10-20(14,15)13(21(16,17)11-8-5-2)22(18,19)12-9-6-3/h13H,4-12H2,1-3H3",-2.9739999999999998,ONES
FC(F)(F)c1cc(ccc1)C(n2ncnc2)(c3ccccc3)c4ccccc4,"InChI=1S/C22H16F3N3/c23-22(24,25)20-13-7-12-19(14-20)21(28-16-26-15-27-28,17-8-3-1-4-9-17)18-10-5-2-6-11-18/h1-16H",-8.400007822000001,ONES
C(N1CCN(CC1)C)(c2ccccc2)c3ccccc3,"InChI=1S/C18H22N2/c1-19-12-14-20(15-13-19)18(16-8-4-2-5-9-16)17-10-6-3-7-11-17/h2-11,18H,12-15H2,1H3",-1.527,ONES
CCCS(=O)(=O)C(S(=O)(=O)CCC)S(=O)(=O)CCC,"InChI=1S/C10H22O6S3/c1-4-7-17(11,12)10(18(13,14)8-5-2)19(15,16)9-6-3/h10H,4-9H2,1-3H3",-1.945,ONES
c1cc(c(cc1Cl)Cl)C(Cn2ccnc2)OCc3cc(ccc3Cl)Cl,"InChI=1S/C18H14Cl4N2O/c19-13-2-4-16(21)12(7-13)10-25-18(9-24-6-5-23-11-24)15-3-1-14(20)8-17(15)22/h1-8,11,18H,9-10H2",-3.5370000010000004,ONES
N(C(=O)N)C(=O)C,"InChI=1S/C3H6N2O2/c1-2(6)5-3(4)7/h1H3,(H3,4,5,6,7)",-0.9,ONES
Nc3c1c(nc2c(c1)cccc2)ccc3,"InChI=1S/C13H10N2/c14-11-5-3-7-13-10(11)8-9-4-1-2-6-12(9)15-13/h1-8H,14H2",-4.2199999969999995,ONES
c1(c(c2c(cc1)cccc2)N)S(=O)(=O)O,"InChI=1S/C10H9NO3S/c11-10-8-4-2-1-3-7(8)5-6-9(10)15(12,13)14/h1-6H,11H2,(H,12,13,14)",-1.656,ONES
Oc1c3c(cc2c1cccc2)cccc3,"InChI=1S/C14H10O/c15-14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-9,15H",-4.730000008999999,ONES
Clc1ccccc1Br,InChI=1S/C6H4BrCl/c7-5-3-1-2-4-6(5)8/h1-4H,-3.19,ONES
Clc1ccccc1Br,InChI=1S/C6H4BrCl/c7-5-3-1-2-4-6(5)8/h1-4H,-3.19,ONES
BrCCCl,InChI=1S/C2H4BrCl/c3-1-2-4/h1-2H2,-1.32,ONES
BrCCCl,InChI=1S/C2H4BrCl/c3-1-2-4/h1-2H2,-1.32,ONES
Brc1c(cccc1)F,InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,-2.7,ONES
Brc1c(cccc1)C,"InChI=1S/C7H7Br/c1-6-4-2-3-5-7(6)8/h2-5H,1H3",-2.23,ONES
BrCC(C)C,"InChI=1S/C4H9Br/c1-4(2)3-5/h4H,3H2,1-2H3",-2.43,ONES
C(C(C)C)Br,"InChI=1S/C4H9Br/c1-4(2)3-5/h4H,3H2,1-2H3",-2.43,ONES
Clc1cc(Br)ccc1,InChI=1S/C6H4BrCl/c7-5-2-1-3-6(8)4-5/h1-4H,-3.21,ONES
Clc1cc(Br)ccc1,InChI=1S/C6H4BrCl/c7-5-2-1-3-6(8)4-5/h1-4H,-3.21,ONES
BrCCCCl,InChI=1S/C3H6BrCl/c4-2-1-3-5/h1-3H2,-1.85,ONES
BrCCCCl,InChI=1S/C3H6BrCl/c4-2-1-3-5/h1-3H2,-1.85,ONES
Brc1cc(ccc1)F,InChI=1S/C6H4BrF/c7-5-2-1-3-6(8)4-5/h1-4H,-2.67,ONES
BrCCC(C)C,"InChI=1S/C5H11Br/c1-5(2)3-4-6/h5H,3-4H2,1-2H3",-2.89,ONES
C(CC(C)C)Br,"InChI=1S/C5H11Br/c1-5(2)3-4-6/h5H,3-4H2,1-2H3",-2.89,ONES
Brc1ccc(cc1)Cl,InChI=1S/C6H4BrCl/c7-5-1-3-6(8)4-2-5/h1-4H,-3.629999999,ONES
Ic1ccc(cc1)Br,InChI=1S/C6H4BrI/c7-5-1-3-6(8)4-2-5/h1-4H,-4.560000001000001,ONES
Brc1ccc(cc1)C,"InChI=1S/C7H7Br/c1-6-2-4-7(8)5-3-6/h2-5H,1H3",-3.19,ONES
BrCCCC,"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",-2.37,ONES
C(CCC)Br,"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",-2.37,ONES
BrCCCCCCC,"InChI=1S/C7H15Br/c1-2-3-4-5-6-7-8/h2-7H2,1H3",-4.429999999,ONES
BrCCCCCC,"InChI=1S/C6H13Br/c1-2-3-4-5-6-7/h2-6H2,1H3",-3.81,ONES
Brc1c2c(ccc1)cccc2,InChI=1S/C10H7Br/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,-4.350000002,ONES
BrCCCCCCCC,"InChI=1S/C8H17Br/c1-2-3-4-5-6-7-8-9/h2-8H2,1H3",-5.059999995,ONES
BrCCCCC,"InChI=1S/C5H11Br/c1-2-3-4-5-6/h2-5H2,1H3",-3.07,ONES
BrCCC,"InChI=1S/C3H7Br/c1-2-3-4/h2-3H2,1H3",-1.73,ONES
BrCCC,"InChI=1S/C3H7Br/c1-2-3-4/h2-3H2,1H3",-1.73,ONES
Clc1ccc(cc1)NC(=O)N(C(C)C#C)C,"InChI=1S/C12H13ClN2O/c1-4-9(2)15(3)12(16)14-11-7-5-10(13)6-8-11/h1,5-9H,2-3H3,(H,14,16)",-3.9000000010000004,ONES
OCCCC,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.0,ONES
C(CCC)O,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.0,ONES
Clc1c(ccc(c1)NC(=O)N(CCCC)C)Cl,"InChI=1S/C12H16Cl2N2O/c1-3-4-7-16(2)12(17)15-9-5-6-10(13)11(14)8-9/h5-6,8H,3-4,7H2,1-2H3,(H,15,17)",-4.769999988,ONES
C(CS(=O)CCCl)S(=O)CCCl,InChI=1S/C6H12Cl2O2S2/c7-1-3-11(9)5-6-12(10)4-2-8/h1-6H2,-2.04,ONES
ClCCOCCCl,InChI=1S/C4H8Cl2O/c5-1-3-7-4-2-6/h1-4H2,-1.12,ONES
ClCCS(=O)CCCl,InChI=1S/C4H8Cl2OS/c5-1-3-8(7)4-2-6/h1-4H2,-1.16,ONES
ClCCS(=O)(=O)CCCl,"InChI=1S/C4H8Cl2O2S/c5-1-3-9(7,8)4-2-6/h1-4H2",-1.5,ONES
C(CCl)S(=O)(=O)CCl,"InChI=1S/C3H6Cl2O2S/c4-1-2-8(6,7)3-5/h1-3H2",-1.5,ONES
S(=O)(=O)(CCS(=O)(=O)CCCl)CCCl,"InChI=1S/C6H12Cl2O4S2/c7-1-3-13(9,10)5-6-14(11,12)4-2-8/h1-6H2",-1.449,ONES
Ic1c(cccc1)Cl,InChI=1S/C6H4ClI/c7-5-3-1-2-4-6(5)8/h1-4H,-3.54,ONES
ClCC(C)C,"InChI=1S/C4H9Cl/c1-4(2)3-5/h4H,3H2,1-2H3",-2.0,ONES
C(C(C)C)Cl,"InChI=1S/C4H9Cl/c1-4(2)3-5/h4H,3H2,1-2H3",-2.0,ONES
Ic1cc(ccc1)Cl,InChI=1S/C6H4ClI/c7-5-2-1-3-6(8)4-5/h1-4H,-3.55,ONES
Clc1cc(ccc1)-c2ccccc2,InChI=1S/C12H9Cl/c13-12-8-4-7-11(9-12)10-5-2-1-3-6-10/h1-9H,-4.880000013,ONES
Clc1cc(ccc1)-c2ccccc2,InChI=1S/C12H9Cl/c13-12-8-4-7-11(9-12)10-5-2-1-3-6-10/h1-9H,-4.880000013,ONES
Clc1c(cccc1)C(=C(Cl)Cl)c2ccc(cc2)Cl,InChI=1S/C14H8Cl4/c15-10-7-5-9(6-8-10)13(14(17)18)11-3-1-2-4-12(11)16/h1-8H,-6.359999833,ONES
ClC(Cl)C(c1c(cccc1)Cl)c2ccc(cc2)Cl,"InChI=1S/C14H10Cl4/c15-10-7-5-9(6-8-10)13(14(17)18)11-3-1-2-4-12(11)16/h1-8,13-14H",-6.509999358,ONES
ClC(Cl)C(c1ccc(cc1)Cl)c2ccc(cc2)Cl,"InChI=1S/C14H10Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8,13-14H",-7.199998172000001,ONES
