FileHandle,Smiles,SoluteName,Formula,Subset,Charge,Level1,Level2,Level3,Solvent,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,ethanol,-4.57,abs,24.852,1.3611,0.37,0.48,31.62,0,0,0.2304,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,ethoxybenzene,-4.99,abs,4.1797,1.5076,0,0.32,46.65,0.444889,0,0.1024,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,ethylacetate,-5.05,abs,5.9867,1.3723,0,0.45,33.67,0,0,0.2025,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,fluorobenzene,-5.27,abs,5.42,1.4684,0,0.1,38.37,0.734449,0.020449,0.01,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,heptane,-4.78,abs,1.9113,1.3878,0,0,28.28,0,0,0,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,heptanol,-4.33,abs,11.321,1.4249,0.37,0.48,38.5,0,0,0.2304,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,hexadecane,-4.54,abs,2.0402,1.4345,0,0,38.93,0,0,0,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,hexadecyliodide,-4.41,abs,3.5338,1.4806,0,0.15,46.48,0,0,0.0225,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,hexane,-4.84,abs,5.9491,1.4199,0,0.1,37.03,0,0.020449,0.01,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,hexanol,-4.27,abs,12.5102,1.4178,0.37,0.48,37.15,0,0,0.2304,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,iodobenzene,-4.99,abs,4.547,1.62,0,0.12,55.72,0.734449,0,0.0144,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,isooctane,-4.68,abs,1.9358,1.3915,0,0,26.38,0,0,0,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,isopropanol,-4.38,abs,19.2645,1.3776,0.33,0.56,30.13,0,0,0.3136,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,mcresol,-4.58,abs,12.44,1.5438,0.57,0.34,51.37,0.5625,0,0.1156,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,methoxyethanol,-4.49,abs,17.2,1.4024,0.3,0.84,44.39,0,0,0.7056,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,methylenechloride,-5.53,abs,8.93,1.4242,0.1,0.05,39.15,0,0.444889,0.0025,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,methylformamide,-4.34,abs,37.219,1.4305,0,0.74,49.56,0,0,0.5476,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,nitroethane,-4.88,abs,28.2896,1.3917,0.02,0.33,46.25,0,0,0.1089,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,nitromethane,-4.52,abs,36.5623,1.3817,0.06,0.31,52.58,0,0,0.0961,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,nonanol,-4.34,abs,8.5991,1.4333,0.37,0.48,40.14,0,0,0.2304,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,octane,-4.82,abs,5.0244,1.4524,0,0.12,41.28,0,0.0121,0.0144,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,octanol,-4.55,abs,9.8629,1.4295,0.37,0.48,39.01,0,0,0.2304,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,pentanol,-4.25,abs,15.13,1.4101,0.37,0.48,36.5,0,0,0.2304,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,phenylether,-4.86,abs,3.73,1.5787,0,0.2,38.5,0.851929,0,0.04,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,propanol,-4.47,abs,19.2645,1.3776,0.33,0.56,30.13,0,0,0.3136,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,pyridine,-5.1,abs,9.9533,1.4957,0,0.58,47.5,0.509796,0,0.3364,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,tetrahydrofuran,-5.5,abs,7.4257,1.405,0,0.48,39.44,0,0,0.2304,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,tetrahydrothiophenedioxide,-4.23,abs,43.9622,1.4833,0,0.88,87.49,0,0,0.7744,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,toluene,-5.12,abs,2.2322,1.4909,0,0.19,38.34,0.36,0,0.0361,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,triethylamine,-4.98,abs,2.3832,1.401,0,0.79,29.1,0,0,0.6241,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,undecane,-4.81,abs,1.991,1.4398,0,0,34.85,0,0,0,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[a],0,2,1,6,water,-0.89,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0036tol,c1cc(ccc1)C,toluene,H8C7,[g],0,2,1,6,xylene,-5.06,abs,2.3879,1.4995,0,0.16,41.38,0.5625,0,0.0256,98.561,67.889,66.586,87.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,2methylpyridine,-5.01,abs,9.9533,1.4957,0,0.58,47.5,0.509796,0,0.3364,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,aceticacid,-5.25,abs,6.2528,1.372,0.61,0.44,39.01,0,0,0.1936,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,acetonitrile,-4.43,abs,35.6881,1.3442,0.07,0.32,41.25,0,0,0.1024,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,acetophenone,-4.12,abs,17.44,1.5372,0,0.48,56.19,0.444889,0,0.2304,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,aniline,-4.45,abs,6.8882,1.5863,0.26,0.41,60.62,0.734449,0,0.1681,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,anisole,-3.59,abs,4.2247,1.5174,0,0.29,50.52,0.5625,0,0.0841,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,benzene,-3.42,abs,2.2706,1.5011,0,0.14,40.62,1,0,0.0196,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,benzonitrile,-4.05,abs,25.592,1.5289,0,0.33,55.83,0.5625,0,0.1089,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,benzylalcohol,-4.84,abs,12.4569,1.5396,0.33,0.56,52.96,0.5625,0,0.3136,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,bromobenzene,-3.26,abs,5.3954,1.5597,0,0.09,50.72,0.734449,0.020449,0.0081,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,bromoform,-3.24,abs,4.2488,1.6005,0.15,0.06,64.58,0,0.5625,0.0036,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,butanol,-5.02,abs,17.3323,1.3993,0.37,0.48,35.88,0,0,0.2304,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,butanone,-4.46,abs,18.2457,1.3788,0,0.51,34.5,0,0,0.2601,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,butylacetate,-3.97,abs,4.9941,1.3941,0,0.45,35.81,0,0,0.2025,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,carbondisulfide,-2.72,abs,2.6105,1.6319,0,0.07,45.45,0,0,0.0049,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,carbontet,-2.96,abs,2.228,1.4601,0,0,38.04,0,0.64,0,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,chlorobenzene,-3.3,abs,5.6968,1.5241,0,0.07,47.48,0.734449,0.020449,0.0049,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,chloroform,-3.94,abs,4.7113,1.4459,0.15,0.02,38.39,0,0.5625,0.0004,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,cyclohexane,-2.42,abs,2.0165,1.4266,0,0,35.48,0,0,0,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,cyclohexanone,-4.41,abs,15.6186,1.4507,0,0.56,49.76,0,0,0.3136,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,decane,-2.44,abs,1.9846,1.4102,0,0,33.64,0,0,0,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,dibromoethane,-2.69,abs,4.9313,1.5387,0.1,0.17,56.93,0,0.25,0.0289,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,dibutylether,-3.51,abs,3.0473,1.3992,0,0.45,35.98,0,0,0.2025,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,dichloroethane,-2.83,abs,10.125,1.4448,0.1,0.11,45.86,0,0.25,0.0121,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,diethylether,-4.41,abs,4.24,1.3526,0,0.41,23.96,0,0,0.1681,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,diisopropylether,-3.9,abs,3.38,1.3679,0,0.41,24.86,0,0,0.1681,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,dimethylacetamide,-5.4,abs,37.7807,1.438,0,0.78,47.62,0,0,0.6084,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,dimethylformamide,-5.23,abs,37.219,1.4305,0,0.74,49.56,0,0,0.5476,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,dimethylpyridine,-4.87,abs,7.1735,1.4953,0,0.63,44.64,0.390625,0,0.3969,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,dimethylsulfoxide,-5.25,abs,46.826,1.417,0,0.88,61.78,0,0,0.7744,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,dodecane,-2.06,abs,2.006,1.4216,0,0,35.85,0,0,0,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,ethanol,-5.04,abs,24.852,1.3611,0.37,0.48,31.62,0,0,0.2304,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,ethoxybenzene,-3.45,abs,4.1797,1.5076,0,0.32,46.65,0.444889,0,0.1024,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,ethylacetate,-4.24,abs,5.9867,1.3723,0,0.45,33.67,0,0,0.2025,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,ethylbenzene,-2.49,abs,2.4339,1.4959,0,0.15,41.38,0.5625,0,0.0225,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,fluorobenzene,-3.45,abs,5.42,1.4684,0,0.1,38.37,0.734449,0.020449,0.01,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,heptane,-2.15,abs,1.9113,1.3878,0,0,28.28,0,0,0,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,hexadecane,-2.03,abs,2.0402,1.4345,0,0,38.93,0,0,0,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,hexane,-2.73,abs,5.9491,1.4199,0,0.1,37.03,0,0.020449,0.01,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,iodobenzene,-3.18,abs,4.547,1.62,0,0.12,55.72,0.734449,0,0.0144,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,isooctane,-2.44,abs,1.9358,1.3915,0,0,26.38,0,0,0,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,isopropanol,-4.84,abs,19.2645,1.3776,0.33,0.56,30.13,0,0,0.3136,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,isopropylbenzene,-2.9,abs,2.3712,1.4915,0,0.16,39.85,0.444889,0,0.0256,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,mcresol,-5.58,abs,12.44,1.5438,0.57,0.34,51.37,0.5625,0,0.1156,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,methoxyethanol,-4.71,abs,17.2,1.4024,0.3,0.84,44.39,0,0,0.7056,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,methylenechloride,-3.82,abs,8.93,1.4242,0.1,0.05,39.15,0,0.444889,0.0025,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,methylformamide,-5.12,abs,37.219,1.4305,0,0.74,49.56,0,0,0.5476,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,nitroethane,-3.98,abs,28.2896,1.3917,0.02,0.33,46.25,0,0,0.1089,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
0045eth,OCC,ethanol,H6C2O1,[g],0,2,2,1,nitromethane,-4.16,abs,36.5623,1.3817,0.06,0.31,52.58,0,0,0.0961,77.419,14.671,42.861,9.102,0,0,0,0,0,0,0,0,18.095,9.835,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.185
